Incidence,ID
3750.116043786857,b3c0d78
3651.5706587907825,9719996
3440.667162107745,c84c805
3361.811908496363,19e2490
3290.264068718779,908f18c
3612.631399079635,c1016ab
3828.54776697378,5c45e3e
3752.294974972641,5df6cae
3572.545560576331,02722ca
3541.9182229032563,6254013
3312.21357298154,2027d8a
3722.5940650322964,7714527
4118.250018178834,e16f82d
4114.99229833757,35e9a2f
3787.4718021587864,206ca46
3663.1480540286134,9d2247d
3686.7767475255714,96d79c8
4315.04842680386,a424e85
4888.921643120253,21f1bbd
4936.784238877435,87c8537
4501.76630313096,1786406
4121.963021907458,23c6143
4216.764457427784,fce0e51
4979.872183038324,cc57977
5925.936069154473,58932fd
5917.816706112659,01316a1
5121.3719639136825,4966608
4632.933700945541,5a191da
4551.273997697734,00d88b3
5526.1845718007235,b750436
6574.7226566179415,fb64d57
6588.428704948998,050b749
5660.073836262104,3b4f9d1
4935.724004031758,4734f2e
5070.7681376094715,d8628cc
6174.6953620382155,1dc524e
7420.462623559503,f9aa114
7346.759310926537,743547e
6237.485956324262,bf5eca8
5280.367463358596,c9eec87
5153.66157189021,a64b113
6299.071405935613,fe5b73c
7389.599749858801,53e8757
7215.0014057503895,0d2a363
6198.38928172182,1e3e88b
5198.1869448664465,4e61325
5335.80044245879,8179def
6543.585172243758,46a956c
7732.923153049537,ba07700
7565.5994451271845,61aa616
6335.892506777182,759702d
5349.231780539257,f10cec5
5428.272686477786,ecc7e5b
6664.328009305039,957dd8a
7781.026056270219,ee121b6
7562.050981687181,8a815b2
6445.944590256919,92806bf
5477.100084174485,4cb33fd
5332.412905541182,76ff37d
6600.183510894142,d3d859f
7762.22962982417,b2b5965
7553.398485601367,cb6ce80
6425.773311188039,628722c
5411.54147387847,6b6f234
5488.262663878482,8e1405f
6813.037303152444,8ba8c0b
7877.354549496581,b35ba94
7624.668006843437,8d8aa0e
6499.497491267661,2777446
5530.2213909283955,7576b66
5378.081836297853,7b44356
6760.544059290323,2591e59
7811.975565526712,7f33c2a
7604.526909624195,f73dc5f
6448.236208940399,817d0bb
5485.611234742504,e16183f
5416.925428934656,80055f0
6831.119752721166,c47ee03
7838.448091605096,5c995fe
7658.469641395661,ee9984e
6479.741258383612,4e34da4
5459.287641146544,6815f60
5433.607828470379,7dbdd5c
6929.475882713457,c1db3d8
7874.127094582041,48093bc
7671.564626684932,e6175cc
6486.793179443346,923bc64
5487.750410437347,a4b0075
5382.704722553321,fee24e6
6629.99323483811,9f565f7
7688.605557277502,24814f5
7443.38188574488,f0329bc
6415.112866237938,03a95b6
5465.318502562344,ccf612a
4474.5059130859845,b333ef3
4654.931876660819,33b5ed0
4270.787399444417,3b148a7
3700.5715461547998,38f366b
3440.518606308732,d104067
3267.455671082842,1ab691c
4203.915661910007,28f2066
4352.515667297459,da411f6
4064.6681658410157,601b4db
3673.77707635211,e541785
3397.2299957185473,de5d36c
3209.885522766806,2040b04
3770.0226008647087,e8f674f
3930.7816291604363,d582d11
3750.6495717593143,4eaeee1
3510.978888188558,dbc481f
3294.0592223790036,f611641
3042.452674029723,8900893
3516.0607715441793,d26529a
3716.0957884608033,84e1905
3674.8406335605837,9fbddcb
3463.3247564282824,c13da2e
3187.3674258973447,8b5a4f5
2970.7937457499193,fa601f6
3344.078497425701,7df2c70
3530.536187838382,bdf5ba6
3552.5563364487557,c27c0d5
3431.742499767353,8407afe
3157.0486202196503,fdb1165
2972.1701935444053,6c1f3a4
3239.76712436544,7e44ae8
3466.40158182209,95b60e5
3578.924917637086,e264ada
3456.99415795606,60cde2c
3234.9350972372295,6cc9eaa
2987.0409462493158,9ea0259
3234.8379203413933,fca2490
3432.4553792420825,441d702
3478.938400687045,fc0fe75
3403.18221904727,c494f32
3171.4133196773423,fbab97d
3006.8404734329265,a93849d
3233.1566007661663,e3e4159
3465.2147936619417,9e017f2
3539.2547581989234,ab5c56f
3527.3983316711647,1a02d90
3259.9205924723524,b99ce08
3066.5141022997273,e1e0b3a
3266.457052911236,f33bca5
3526.934357971067,ccf076f
3644.0524435605143,44792c8
3547.7133787662347,8162a12
3337.2699151955267,84f2f32
3233.4329628955315,8371682
3235.3105546963056,9f9c0c2
3451.05932320223,fb6598a
3521.919687423532,f7d9583
3482.7177479743264,22332fc
3311.434755072686,74e0d52
3292.4317517188924,2a53e73
3215.668805153587,8bd16fc
3450.684360102359,bdf22ea
3559.379349232858,115d9f0
3465.659083873327,f42b85f
3325.0198028863238,40beea5
3335.7577780893075,5a98d82
3258.892740113939,0dfce8e
3554.5609673558943,a21c686
3715.536017402904,6ae7628
3649.5655060458434,d9e7953
3440.8793277422456,ad449fa
3380.2948964369725,9c44a6d
3155.7643581136613,cbf5f64
3447.5287259237844,1b66b37
3668.688543685681,70935de
3583.361237133621,e54ba45
3398.808291599563,96ab2a0
3301.282865158471,649d615
3145.243215113846,5d5cbbb
3449.6141756172865,731acd6
3666.503469355028,4b55f29
3580.8288907272554,e856648
3374.027313861794,514f400
3305.3170740067053,330b5f1
3205.141480219948,cb83102
3502.9409462615895,d49ff58
3778.1681816560267,03b0da3
3666.472064811111,45acecf
3444.4876149716183,caaf559
3298.0198678166184,8b8b367
3300.3312341922037,39c01c2
3601.215820099679,5d8223a
3874.885159205676,2044c8c
3792.7108183314704,ca7a14d
3536.86027895735,3833f61
3366.221966089772,afdf06b
3555.18454540461,53b655f
3921.9868353361717,a0a2932
4340.643891113454,7070fd8
4294.158689219506,5eab72f
3944.0317695527187,56d377f
3639.4313004985906,3de5a69
3959.338550821334,7d44cb1
4554.511764634777,5c63480
5226.421874927167,565a3e8
5228.585258315,1036677
4645.510566073729,87252ac
4186.507005560213,f5e2075
4457.246795111989,337c4be
5207.305081365053,d91f931
6046.398190098858,a68327e
6037.620042820053,ce5f041
5288.314484550682,6adc7a7
4629.37819999081,e30bb15
4839.100461764258,3466e9f
5873.963589025956,bad293a
6891.593737542503,71b9856
6894.114243975264,d6c916e
5974.154524812693,e0287f3
5085.669323232128,bc3bce0
5228.000756818586,1f68ef8
6277.258494183075,aa17479
7409.528360638528,415d55b
7252.051434148468,8411112
6280.435651560316,1bf2a60
5290.408081121819,5dce097
5243.694799452902,1d924eb
6351.367643741368,a9f7d77
7339.474617361525,d35d6f4
7168.910726613992,9cbfe8d
6200.447881772479,6e89cb0
5249.906087477705,a81f57c
5530.8334284759185,c2d2e1b
6600.341834560468,ef7f9b9
7615.096940753155,fd7779b
7332.407952071716,e48537a
6341.780844769347,9ac0ec2
5371.42597892121,0d7cd87
5644.552811823488,6ca3b22
6853.815708023143,c7ffec0
7836.126949249452,a4b294e
7466.3540843390965,7802459
6347.879114043824,21508a7
5431.117828639424,bebcae5
5664.3274072408385,0bbec64
7071.028533069989,cd090cf
7891.365594211865,e33c85b
7466.234192793644,6feca4c
6391.172593107151,d85eabb
5408.2730968911055,b0b1559
5686.594175105482,414113e
6954.903204859061,bc2f0c4
7876.05307621502,28a677e
7458.194283462198,58066fb
6344.276704419539,ba54581
5399.769633388407,77f2c91
5869.201338916486,f2bcc4f
7201.009600235597,200416c
8372.860254361953,70fbeb3
8005.029256072005,f3f7b65
6873.410607695116,11147bb
5903.466017160238,4647362
5820.487197151025,0edff16
7029.738852400426,f540a9b
8176.75913621792,5faf9f9
8070.278992454262,a9f417e
6979.086323211341,39b1d92
5918.128293745041,2f47172
5826.507709182701,c052231
6992.657120064399,22d2244
8180.940752579857,a683f1b
8029.778205204145,40b2d0b
6936.962120706967,1737c8a
5944.7805533045885,06a4fe0
5440.861742300185,a06f578
6561.394107198272,295eb15
7278.218428625591,d2f93ed
6839.438802930905,467bf48
5948.130965668426,50446bc
5320.802209942124,9dc99dc
4682.226415891822,5afedcc
4798.046951674972,ee7f474
4371.886838071058,9637c1b
3792.8775138769956,b162675
3398.10381052759,4a848fc
3165.1779680780946,9e4b39d
4364.034041267443,65b9413
4489.627231220353,5531964
4179.006051442254,07576e7
3709.37538231721,8e118a3
3367.745174590905,470dcb4
3157.0885226345586,37de50a
3922.1702454538263,0709359
4056.140273898796,e1a991b
3878.3163045554197,7c00e67
3570.111321571032,20db61d
3281.64000046568,f183eec
3042.084358611067,8ee05b6
3615.7286611542136,b4186b6
3750.5494095134363,2c45061
3772.9006384696772,4f1c079
3504.288024452727,a336215
3225.923741929036,14fbc41
3004.1884468631074,e996627
3471.1578777101386,618581e
3616.0835559584452,12d2e38
3659.5986787995785,ef087f3
3446.2806034237706,ccf0775
3340.498535068584,f516fe6
2985.4355253302188,0906367
3344.901417778515,fb01a58
3522.7632358585292,4be5cd6
3590.882715064769,78210a2
3428.3097849954006,0de1845
3231.6184230295808,c82edfb
2964.1080453311315,127e631
3272.9267323358954,5f652e0
3482.0786055444,aee2888
3560.0344807526526,d5a393a
3427.0900373045606,e86f81c
3165.677432804277,73dc2ed
2977.2305293340482,628e0ce
3258.8068790425314,73f68bf
3476.7708259363462,99773b9
3642.9647765069985,361b83b
3510.4570075533343,272f379
3243.739857702329,49f241c
3034.918065962938,9da5034
3261.046252899928,9586e07
3507.571617926835,679d779
3619.7770380064994,bca884a
3516.3188413913076,a280661
3250.729763731353,87ac909
3131.574550988708,37bde4e
3246.2315653372443,e3f655c
3468.9726988684124,c2251c7
3570.9417227404274,9c99633
3505.7463225519045,8ea49fd
3323.3740178834632,b7e8a0b
3210.4534181193458,910cf34
3258.088466689779,542924b
3507.6045045522646,4e65fbd
3639.643036232954,20cd4f5
3577.369077357487,de22094
3366.291435767119,959c853
3272.644542039931,062174f
3226.082803789048,75a6495
3514.444964002378,d8bfb5b
3654.522750262086,acccbc4
3600.5771682599757,eef214d
3365.524764287844,d0684e3
3254.821335880077,44e91e6
3150.307435682763,dfa6d2e
3364.957312620979,742d809
3494.8861403725723,49e8d7e
3462.0315181362266,d012cfd
3304.407506646868,bf8e1de
3263.110246552161,440bd14
3265.5979121281334,9bc93c4
3578.913468899921,1bd7916
3779.849826703743,defbec9
3704.6505267528596,b2461df
3460.8129990058956,698532f
3344.658508777512,8ccd3d8
3286.7254656606797,6e11f51
3586.7026972920335,c0d1b13
3846.3709947213642,65e2d57
3782.697866350673,fded80c
3515.5583811787965,b077c1b
3354.033875851869,834489a
3314.613356546245,eebb7a0
3631.4464369103875,1c55a6a
3914.9901985702004,24b318a
3863.4664021285403,7fab060
3577.984274024896,e1e9beb
3393.7430512771334,debca28
3493.969240720182,fac9be9
3910.7784896610483,aa93558
4350.810596359092,67a44ea
4315.1948466821395,625b82e
3954.0264347994394,b5870d4
3656.8246741067765,e5ee95a
3841.4480682295293,6773fef
4419.92649520307,b9596b2
5033.731932140468,3fd8d0d
5021.962426653559,cf96c39
4529.20587065511,851a0ce
4127.559373526841,fe21066
4393.614890700475,a3da866
5136.148638389738,df75cfc
6062.78060477334,857bdd5
6083.022091084579,222ad9b
5291.516147634887,5753011
4625.7405589548425,fca0d93
4695.15281661577,606cfe8
5724.260120175023,dbc6845
6797.557344672148,23328dd
6798.635734458342,7486993
5851.049275418495,2cfbd4e
5019.036351181104,f2d9e9f
5017.807915113782,4a7dd89
6026.488779728306,17d542f
7116.806532758327,9a55d63
6926.331629482895,cefe076
5971.293104099936,741c60c
5176.130097330982,7feb003
5260.647116007063,2b2139a
6238.672862075636,80ffcdf
7251.0359786746,bb9b6c9
6942.7541931442065,84941c1
6007.219574896366,bf32688
5257.353473750641,dfcc35c
5333.297674074725,75e2bd5
6421.230315800556,e219c44
7224.071706983469,621ff5f
6864.716619175662,2d2f8e0
5953.592070583401,e9475dc
5261.412899846197,74e3516
5536.017899628899,3a89ab6
6735.633930932057,a6a3034
7612.214401273737,75734b3
7329.796359655546,9601cff
6333.612086317046,db09169
5404.247320236485,a5f7c02
5573.20633041821,12c392e
6953.036051250076,efd3827
7703.708995134711,aea1193
7272.4089322499285,ddda536
6180.904213000385,b3c2a27
5374.4524556991,948a603
5528.3347704379985,80b61a0
6798.8211058073275,cd05a78
7581.255248155206,301b1fb
7279.0768981753745,33a4a2c
6279.087092696598,13b5dfb
5339.745230949913,272e389
5754.875438714713,ec92344
7079.761196383893,03dc5de
8361.697619294091,47099ff
8073.481940407956,78c3bb4
6923.488224196933,3ee488a
5875.490873708333,f7a2510
5879.841371168609,ad4a913
7193.150634386529,58ffaa9
8388.846279055764,b0a0a62
8164.631924442013,b09f9e8
6995.235434193042,e8c7643
5934.8393273560705,5c363dc
5747.599957284068,624adb5
7005.877181268808,9672e06
8022.0779915575895,6fb21b6
7715.930157932296,4bc436d
6599.846226921652,19cba42
5673.336101386781,3bfb270
5576.013841611156,6c5bf0c
6686.153713284472,8c72255
7494.920118019985,f7b472e
7056.451171613076,c79db2e
6013.016732867493,8fa7172
5311.093410222301,521666a
4822.772621723378,3a9ee7a
4940.273484031997,70d851f
4535.205531248791,16d0436
3855.208348922546,856b0a7
3478.0086608035667,ad6fc0f
3225.654804146722,eb335ec
4510.183802576486,e75d7e0
4701.608176093668,2a0117f
4367.722767894358,b069dd7
3824.9972190824324,770585c
3460.7271023364287,b9ee90b
3217.988900343877,0c53e62
3854.5191273940013,fcebe16
4029.6641413654334,a9bb28c
3880.1121941660635,f2f0582
3636.8279235610153,f49cf1f
3336.45181853646,19c9f72
3143.1684330739026,d902a18
3541.7570505010976,fe70708
3677.794054177096,35fec1f
3709.2509150158658,3402325
3477.4128759763703,ecf159a
3266.760007084604,bdf4c17
3073.0778468166654,1b40ffc
3372.36570993677,2d4680e
3561.8874972831586,680f110
3679.288206933667,47c9e10
3499.6763237233154,1cb1057
3279.115762605777,688aa9f
3124.811362243564,241bd94
3243.174995883707,90499f8
3490.130648928748,fd621b1
3655.8071396690993,216b37c
3443.81720107545,c476558
3253.748201744843,4adb7f2
3098.9066526652405,ff16194
3281.3904763094133,03a30f9
3478.2395461298497,b39edbb
3624.884339251693,afbb669
3436.5954522977067,6a2ba8c
3266.5617715761164,e4690a2
3114.0027343123825,4b42c2b
3224.743377895263,c3bc796
3417.6791843457695,41f14fc
3558.21416015307,0247980
3403.026659447751,6cb3355
3257.8301787873916,138860b
3136.8826207408156,5dd458b
3186.3900262329294,91e6731
3392.056111318904,473a01f
3535.4850302369878,a19b0bf
3401.8161822963466,9570944
3259.0839622302046,01b446f
3183.987672036655,ea27203
3263.729678446937,1440d63
3482.873791758557,8c951db
3593.9211878087062,1c065ce
3515.3184704086716,83508c1
3348.9787080663614,8c7c71f
3287.2135445575445,8d8ef93
3289.6980337037508,c43b9aa
3555.7889466099023,6ca3e9f
3707.1857361001757,ae4da31
3589.209899753345,5dc5a5c
3412.3308402819807,8201067
3284.0527354616,06719f9
3260.1478186227123,866cc4e
3527.4925135928415,71723a8
3694.15732014311,6728ebe
3622.4954130269084,26ae24a
3423.9709559065536,358434c
3384.7921754547615,0d7d43e
3295.0865095527947,6650e31
3598.539930288784,38369a3
3836.309561080381,f14b7c3
3730.4891998141284,29c2779
3458.3973361698586,6d90690
3277.942848914709,fbcb252
3301.5527343995486,b604cd9
3620.0161740737267,cfa5d0b
3901.9349583706667,08bb4a8
3809.989298371019,434978a
3514.5209200085733,2457632
3333.031197033553,3d24df3
3317.3164607194904,537a205
3664.3288738156584,06bef41
3987.134656178552,ec31e08
3870.9497593401256,e477385
3569.8902758559334,a211082
3373.100440785002,20a3bb5
3336.0056954673933,e9a68f5
3659.750403483991,67dc437
3926.165220032979,b80f3a9
3845.5400812677044,338ce05
3586.087817342777,de0dd50
3389.5597335628036,a407ba0
3540.5259543826924,6a5e8d6
3924.460691044862,2fa4024
4384.265198449959,6fca4bf
4360.564557764406,8911d69
3962.008986232798,4a49fe9
3646.1634388141747,a774909
3932.005064769367,6ea426e
4477.729344921147,964835d
5117.737905394658,e8aee76
5080.69838717261,7c6bf90
4549.604752781721,75cac7e
4115.35690079309,d6e9ed8
4345.474367969888,36cb07e
5109.393523984228,10007be
5983.125907882184,14234f3
6019.7068702183215,5b988df
5239.334445992187,e6a25bd
4575.928093532289,07fa7c5
4829.216326995171,8b89db5
5855.663912448577,8b8e83a
6914.954616285045,9e0fd29
6864.713687790979,4eb05a6
5916.386932663556,4e96857
5072.345553011786,1a64dca
5216.873499518326,4450343
6191.848366176444,ff2c6d7
7404.562430117044,0ad9199
7356.78563538546,48bee0f
6335.0809935785355,dd805d9
5347.662556018688,6ca545c
5402.992613800473,d10de5c
6378.4612284176455,6aa9ff2
7464.553569352604,d2b8e37
7237.944431220208,5494b23
6222.362528618329,3b806e0
5338.097343723651,f38cbda
5235.803660276313,4c77822
6398.82921899503,98c8a4a
7318.174072572576,c92e4c7
7086.202220430065,11de1eb
6073.536816528456,af62d3d
5193.598415428627,5d148c8
5297.235181590316,83c3e24
6506.639046597448,7e87eae
7231.078041179601,2d41f19
6901.284843068297,9dc7eae
5938.762386794839,a9c4c79
5193.644143202765,b86edbb
5399.343982961898,416fe6e
6657.88479564496,ce54e69
7485.424357973047,dac84d6
7252.077036517365,deb8941
6195.924264021957,b388b67
5262.111829296838,0c8c413
5575.416608527306,7879d54
6731.815919113472,4f23a60
7594.206182159064,91be7f5
7310.745066156278,d169aae
6283.176900237956,c92ce04
5356.217854969405,916c4f5
5855.1323194665065,03020ab
7210.690035394713,5423df8
8572.69210508289,47103a0
8277.750425562745,d3847bd
7064.205945347271,cd8c230
5941.386407150345,a3e7aee
5755.448349769471,4161ae4
7031.4832338665,e1c85ef
8276.485019856787,b2b3e13
8005.199591783235,ca4fa1b
6847.940121378442,dc493c9
5817.625383388613,d771f8e
5773.857201686805,57ad1a5
7108.498129908303,df0b630
8299.700999512715,72d077a
8056.1547732548,69da97b
6899.07191712475,834d818
5879.970240078323,183636d
5441.447182546847,66401bb
6685.908980547656,3b0b2c9
7501.914548350542,4b0625b
7180.388905610911,74b376d
6093.393132421329,1ec06d7
5212.319434668005,ff4566d
4756.0966349859655,34c57af
4903.372852105215,aeb8024
4422.145465594293,cceb8e4
3808.032897417492,9bb6846
3451.954773046406,ee948df
3212.8992921283802,91f95e7
4301.226853542955,b5b29ad
4433.451197743438,5625bcb
4142.260214215894,62988bb
3632.760263724446,813051c
3359.7107203800933,76f7e0d
3141.1341394752117,c0ea16b
3860.4674916020194,c9ea4e5
4020.4329104142416,e91143c
3827.5236347305736,87fb07a
3499.856338639469,aaa60ce
3243.738731305548,ec61efc
3019.534236131599,aaaf4c3
3570.475205874348,03fd785
3768.1167794268904,6b1ab87
3728.9487971004733,7bfc719
3483.701222105088,6799ee8
3225.3872566870223,79a9988
3006.9165002307855,1017220
3409.808006313676,3e31fad
3596.75972070186,c11bc9e
3632.2395013357955,a46366a
3413.3112833954733,0127d90
3130.859544096441,3b5b743
2951.623714107429,77983cf
3338.389383703258,b50105f
3532.8668406806532,42c3caa
3556.605330305269,f6d757c
3403.231011951482,ce0011d
3124.690679847991,edb2aa3
2967.4134964899076,8bf2d1b
3234.780494822711,d0d16b1
3456.2071394514287,37ae517
3510.137927734133,4f2f1c9
3384.4486021497555,d99db46
3123.934503570948,f03b806
2972.040746958829,79c7bbb
3250.082318338945,ddf2e8c
3469.662569316843,d17ac85
3520.784038605947,f076fd4
3416.52188902432,8d0c8a1
3155.415552587711,2f24b5b
3051.8401169038175,43cb99f
3253.0491649016412,479039d
3477.179627614989,247719a
3607.7573292600196,ce27618
3464.5131459854497,1145a3b
3261.701521756762,f563eeb
3180.892988923531,b5bcfee
3232.0143454894533,6f58d60
3475.8738684663676,fc7b941
3555.468956525616,2c11f04
3494.762228285628,16540be
3310.996375126453,2eb69ee
3241.5340537913526,6ca84c1
3292.769971460046,e811981
3567.371416767417,e51f1ca
3754.1305046035545,547aa94
3670.9456633192867,969b667
3424.4623754548684,bef62cd
3309.839476355826,f5d00f9
3314.89997379324,c2eda75
3575.694614991692,107cd95
3742.2002532472757,ccdb99a
3675.9256552424263,fad405e
3455.039609742342,7a4a4ab
3313.718292690582,531c1f5
3312.1801809298254,649ba4b
3628.7041734616173,74421d2
3864.423779452478,ff7c44e
3785.453151132893,2183dc5
3506.852672999352,036fdb2
3351.579845629029,ae5aa62
3323.974116830854,f425a9b
3630.161032799407,5fca2be
3887.422549533146,9666cd7
3794.4027647166836,96257fd
3536.7956049963036,e03dcf3
3362.515847622436,df5cfa4
3335.417653453483,adc5238
3672.742428042159,b76c3bd
3978.543810841102,34e02ac
3878.211264345646,f38ea16
3581.1371461823273,43c2af5
3373.5917519661793,30ea3db
3352.9584208612855,27392b0
3691.031011680487,75474ee
3994.6422480053952,ce6445d
3903.12140865589,e7453e6
3618.4447953868334,76b0aa7
3396.6908758404074,a848b4d
3535.1686967516766,e7379a9
3893.757143612056,7d85432
4314.480379096742,90d48f1
4269.605830109711,c89fe05
3897.5542409854406,c3db666
3590.6869305241767,393b6fc
3964.662104341033,2156bf0
4520.858350403066,9ce3d41
5162.208097660959,b0f3b13
5163.932186033891,38e6aa1
4620.187732774489,fbbbddb
4136.822917266268,20e4f27
4433.731454733554,0816443
5139.493321351095,3a51c21
6006.132540987966,a351a46
6040.60118507287,0321bed
5261.994950401601,69ce762
4611.996927921926,ced8381
4822.150644638631,f271d47
5753.553824843732,7550fcd
6827.141653438494,293e0cc
6839.634552316408,51af23e
5871.13561086909,a2ccd95
5041.78506447686,85b6cc2
5323.6297703499595,b2a9d32
6343.863267719509,dab88e2
7597.740324993526,cd2be28
7455.707411753523,4f10cce
6322.539713475885,2216ff8
5374.3228775047955,4e66ff7
5287.923700879528,3aa8fd4
6364.429514317089,6e10975
7568.74049898583,745c401
7366.784197100959,feba3f4
6287.225976204046,515e613
5293.027045034171,a5b42ff
5488.693022426233,fc86e75
6625.324358460541,785ab50
7694.031803735023,4768be4
7496.1433310450675,2b0498c
6387.876637068923,019fa60
5372.770220540656,ec4240f
5568.043669009786,029046d
6822.90350325117,bfa7bf8
7790.129985573051,9b31cce
7549.96980231164,9bc3e34
6420.993268279702,157861d
5412.136755092636,dc18096
5636.158981414189,1d910d9
6951.9366925873555,e736719
7831.629479439077,3b0b2dc
7521.386665290046,b40039b
6389.946197162913,192e98f
5393.455315254233,36f1e84
5811.1098180402205,f75fd47
7034.956869400158,9b16a5e
7963.193292559701,775013e
7694.211155686134,2af955b
6514.826136163837,ae93ff3
5504.187354544882,55abcae
6013.63003536684,22532a6
7192.470687497404,bddc565
8401.065776134561,f8e40d5
8201.73843640455,d70fb68
7050.413864022649,56a3f0f
6018.560538342981,f5f4b61
5956.52035024089,f76c867
7183.741712564602,1f5f5e7
8339.84280586406,abd6228
8027.961520058926,3c2816c
6911.551732905403,65662f2
5966.120977846783,946b71d
5946.465754450865,0739b95
7111.298101278569,ed82ff6
8215.444301707494,890631a
7956.024933403982,14e2412
6874.446086683459,e3dcaed
5942.689325007041,5097d66
5739.871228398048,0e29e53
6806.5394167677105,7785271
7576.694514480528,017b030
7100.998570135781,a823270
6082.340354052477,92c5268
5434.890714462873,e41e687
4658.795077266453,2f5ff2e
4825.228857233169,29189e2
4374.506424004998,8253d96
3808.2171898763245,1c172f0
3455.5116862408704,05814cb
3198.1812109935263,ca9e019
4208.595242180179,bfcca4d
4389.570079315689,5ad6465
4090.274944588318,8d47ec9
3632.2603037684985,031aff7
3338.2587207104752,71ff84b
3107.931541859537,67390d7
3744.120094077532,b315dbd
3938.159422071794,b36b0b1
3739.959552067716,db809ec
3402.597900596911,0d15e39
3141.5458574331155,4a31d80
2958.246880794311,9bd5fc9
3459.747351536247,59f03d0
3636.6299778847856,eab5ed1
3548.42042808954,9c83cad
3292.0737943476465,35f956e
3056.3240676405626,d4b8599
2894.279128483762,7286c67
3254.162192445914,e772153
3441.8168847780157,11fee3a
3408.48718009544,c0fe002
3224.2472330906385,e5009c9
3002.757943175275,44783a9
2871.5247037274935,e74d80e
3142.933635512502,6f80383
3334.0087124883685,85499f3
3372.157936436854,b95620d
3227.692855574887,bb87936
2997.534119006357,478f673
2883.5442100636096,5097397
3170.8708687308335,237d39f
3377.5518763182563,47c8fbc
3436.5993119168247,ffe7ea2
3347.4858787041994,bee0ccf
3110.180942468241,23626aa
2962.264819675679,7a80196
3178.405824926726,1bbf1d7
3375.963740919269,34e9253
3461.930079974405,8809f0d
3395.9571171723933,d1d8f47
3185.5090831749453,37360ef
3037.8405981643646,d3c934f
3157.715878183048,d18eb7a
3397.597513273084,495f290
3494.8061165792756,0372358
3413.1466538748095,e86de6b
3220.6021289483556,f993477
3138.248858880547,cb4c341
3172.836293497898,5e1c80a
3384.848863261086,30cff4c
3521.776770383319,098a6ec
3515.2946072976356,c83b31a
3293.046134629637,06d02be
3208.214574343763,4e745a2
3255.7086240498625,8aeadb6
3558.212267100988,55a065c
3617.9869358828773,30fa150
3456.4653960614173,f212779
3449.966390345754,eab6130
3284.991422597311,1a25ed0
3172.729841641727,34874ed
3405.0155073509522,cb77700
3561.089896492397,c7e6c77
3512.2820455502883,605c936
3339.1179862789927,caebaad
3268.8191464306215,182755c
3240.285648781087,44a8efa
3544.3698467247186,6bfa3cf
3779.9593003226128,65eb188
3695.375366923839,a440477
3419.1762399914755,de26187
3277.337382428288,4b89da8
3264.4619482937424,b2a148b
3574.890661344488,96677e8
3858.1197195474147,cb22e7f
3767.342590200942,422adfc
3533.5549613438384,306f423
3362.7824135793444,a3dfa1c
3271.940009356601,74599ef
3616.181358517065,e2a2b64
3924.8500486283633,6af2695
3839.231181309125,92b7e12
3572.6754081119557,f0a7a81
3385.1208274460187,9cbe0ef
3292.2088511625375,6cf8512
3607.623239460823,0cf2ec3
3877.7171152737365,86bf092
3882.6825610856963,8e85807
3639.5313229784365,170c227
3582.3045385550477,4d3d1d2
3459.4910888376157,72a9c9b
3865.6596334285,ec22e3b
4290.1549586547435,65efbb6
4273.526795134338,fa1a358
3933.437369323523,a6e0c6f
3704.3933683121836,6288179
3917.3632116404256,7899ec6
4462.189044317204,25e0f57
5091.781909387196,9e8d230
5087.873538671792,237dd88
4582.595174263819,3d16082
4212.536779051338,31a4065
4281.712269681339,6f90b5f
5015.098389147197,78a564d
5816.707151048271,d9f03ca
5851.88729961893,3ca8306
5129.779261577041,ab0492f
4579.157360398568,8582d60
4763.684322755967,296a276
5758.397223721223,90f8e8d
6742.262520715985,66c272c
6649.9992346701565,dc865b0
5789.215703346356,f1d18a1
5039.578170150985,fd6948b
4951.206115688089,f877a47
5940.628680960684,aaa8b8f
6825.394932283566,8e8e32a
6572.796060013301,b3e9f0b
5806.2827289350425,0008dd1
5076.524577692512,eb2b74e
4969.3579100443985,b0a34f3
5972.333727063425,d201ee2
6773.317354770702,0768cbb
6635.027614983807,e94d706
5822.538473810317,19349e4
5056.477986613233,c0aaef5
5125.659419976655,f52fc37
6162.874497574733,df7e31f
6979.712065777033,1e1fd7a
6756.294296697296,20f46ec
5865.20718766332,56f34cf
5126.670722180672,1b93c47
5255.888757651453,542925e
6313.9039019610955,b047292
7087.3466816436585,2ce9a80
6823.465470700799,e2b9806
5894.062912021025,68c9c0a
5209.481409823203,83d7a48
5233.846933057841,f290832
6252.907967504399,5a5b225
6956.456678516684,ef85686
6737.397533232933,b251df3
5856.530652088013,f7b02d1
5168.804863063984,2fe36e6
5260.197888510673,45cb700
6331.046700111735,ba9b2e5
7142.508892428607,dd4e2f9
6995.427317452677,67d7e5a
6056.204215565607,ed660e7
5204.371052654252,d39d51a
5319.093589968542,7e38a01
6392.406387213801,324cf48
7324.388163208444,704b302
7209.068984358838,8eeb5d4
6341.826508947314,764c88d
5510.8611387519295,a71dfc1
5274.225491651557,13bc55e
6325.215569880031,f29e6e7
7250.059835109062,198edb2
7147.064854715196,1fd01c2
6310.981166861239,1f83178
5489.6226086217885,5b7e914
5459.251577105073,613131c
6571.669246865261,df67be6
7537.440393146382,14882df
7379.152303147552,da5be19
6506.256890326013,2d94021
5627.8364301352,8714782
5221.286706192113,e5fc540
6182.383910672623,5e8c9ab
